filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
sample1-0.fast5	a1ec8f5e-0d85-4a7a-98c4-981f14f32c02	01c601ade41551939fc3d763b24f095a94439087	0	506	2	11411.576361	21.230412	6394	TRUE	11414.256640	5587	18.550133	989	10.022424	0.000000	89.979622	13.215756	89.979622	13.215756
sample1-0.fast5	a25ed1aa-7506-412e-b95e-e563e1507bd9	01c601ade41551939fc3d763b24f095a94439087	0	229	4	7752.777224	19.642430	5916	TRUE	7752.957835	5861	19.461819	920	9.679982	0.000000	93.353859	12.934570	93.353859	12.934570
sample1-0.fast5	ac2e005b-67f1-4bd1-a631-16683e23857a	01c601ade41551939fc3d763b24f095a94439087	0	423	2	7700.548141	15.314741	4612	TRUE	7702.667995	3974	13.194887	1008	10.582906	0.000000	92.791481	13.637536	92.791481	13.637536
sample1-0.fast5	ac89cab9-a0a4-4a29-8157-9bbe0859c9cf	01c601ade41551939fc3d763b24f095a94439087	0	281	1	7575.178619	13.482404	4060	TRUE	7579.767264	2678	8.893758	311	7.181616	0.000000	86.745979	7.873217	86.745979	7.873217
sample1-0.fast5	adef67d5-f7cd-4e07-8f29-e36ab338344e	01c601ade41551939fc3d763b24f095a94439087	0	2	2	90926.771580	22.468792	6767	TRUE	90927.209163	6635	22.031208	1338	9.720556	0.000000	103.617157	13.778130	103.617157	13.778130
sample1-0.fast5	ae519b6b-60d2-4fba-9d3e-1cd3a37a8058	01c601ade41551939fc3d763b24f095a94439087	0	178	4	42133.601594	19.555445	5890	TRUE	42133.766932	5840	19.390106	974	10.228217	0.000000	100.242920	13.215756	100.242920	13.215756
sample1-0.fast5	b4ea9bca-be46-4636-99f8-88fd0c37ccd2	01c601ade41551939fc3d763b24f095a94439087	0	61	1	25349.279548	10.285525	3098	TRUE	25349.433599	3051	10.131474	425	8.230382	0.000000	88.151909	16.027620	88.151909	16.027620
sample1-0.fast5	b629dcb4-224a-4dfb-af48-ac037da1f2b1	01c601ade41551939fc3d763b24f095a94439087	0	211	2	99966.178287	26.217463	7896	TRUE	99966.311089	7856	26.084661	1281	9.266574	0.000000	101.648849	16.308805	101.648849	16.308805
sample1-0.fast5	bdca9211-bd52-4927-b2a8-c8c31ad7b5c7	01c601ade41551939fc3d763b24f095a94439087	0	97	2	14748.673639	8.000332	2409	TRUE	14748.899734	2341	7.774236	383	8.241145	0.000000	89.979622	12.231605	89.979622	12.231605
sample1-0.fast5	c200408b-936a-49d5-9d2b-27f97143c390	01c601ade41551939fc3d763b24f095a94439087	0	27	3	9233.647410	8.381474	2524	FALSE	9233.647410	2524	8.381474	262	6.834351	0.000000	91.104362	16.168213	91.104362	16.168213
sample1-0.fast5	c2ea2736-7693-496f-802d-b0095ebbdb87	01c601ade41551939fc3d763b24f095a94439087	0	483	2	80610.687915	52.683267	15868	TRUE	80614.472444	14728	48.898738	3074	10.649961	0.000000	99.399361	13.637536	99.399361	13.637536
sample1-0.fast5	c4567027-8fa7-4711-823c-a34c26fbe0eb	01c601ade41551939fc3d763b24f095a94439087	0	503	1	34983.294489	6.301129	1897	TRUE	34985.483732	1238	4.111886	290	12.843467	0.000000	97.993431	14.902875	97.993431	14.902875
sample1-0.fast5	c4b79559-278c-41ed-8f39-af3d04316311	01c601ade41551939fc3d763b24f095a94439087	0	353	2	88163.833665	5.556109	1673	TRUE	88164.772576	1390	4.617198	123	9.721534	0.000000	100.102325	9.982114	100.102325	9.982114
sample1-0.fast5	cdf77380-958c-4333-b355-e9b9f78a320d	01c601ade41551939fc3d763b24f095a94439087	0	242	2	41491.828353	42.477756	12794	TRUE	41491.983400	12747	42.322709	2492	10.858688	0.000000	102.351814	13.637536	102.351814	13.637536
sample1-0.fast5	ce44606c-caf1-41f2-af2c-21bb8db25674	01c601ade41551939fc3d763b24f095a94439087	0	492	1	62418.725764	4.695219	1414	TRUE	62418.934595	1351	4.486388	260	10.559957	0.000000	99.821144	14.340502	99.821144	14.340502
sample1-0.fast5	e58cc8b1-f1a0-4a61-be58-17b1a0a6b5fc	01c601ade41551939fc3d763b24f095a94439087	0	261	2	4021.272908	15.436587	4649	TRUE	4022.971116	4138	13.738380	996	10.672319	0.000000	94.056824	13.075164	94.056824	13.075164
sample1-0.fast5	e7afa0a8-6a79-4bc2-b0e8-c546f58dedff	01c601ade41551939fc3d763b24f095a94439087	0	367	4	38436.731740	22.421315	6753	TRUE	38440.843958	5514	18.309097	1230	10.791531	0.000000	102.492409	13.637536	102.492409	13.637536
sample1-0.fast5	e8c84f76-dfef-4fb4-8264-88e5cd1778ef	01c601ade41551939fc3d763b24f095a94439087	0	174	2	13203.826029	41.815405	12594	TRUE	13205.782869	12005	39.858566	2915	7.582379	0.000000	103.054787	12.372198	103.054787	12.372198
sample1-0.fast5	efea953d-2f63-4c07-a56a-8b652f085f6a	01c601ade41551939fc3d763b24f095a94439087	0	334	4	25105.416003	11.164343	3362	FALSE	25108.224104	2516	8.356242	249	6.743825	0.000000	97.571648	11.528639	97.571648	11.528639
sample1-0.fast5	f0b8ff2c-51b6-4919-aec1-bfa0e8091012	01c601ade41551939fc3d763b24f095a94439087	0	43	4	14484.833333	13.797477	4155	TRUE	14489.656707	2703	8.974104	291	7.370814	0.000000	106.710205	8.435590	106.710205	8.435590
sample1-0.fast5	f2fc8a40-51fd-4533-94f3-701ac416c4b6	01c601ade41551939fc3d763b24f095a94439087	0	60	1	92577.650398	6.866202	2068	TRUE	92577.829681	2014	6.686919	195	8.448683	0.000000	91.526146	14.340502	91.526146	14.340502
